best parameters:
svm_type:0, kernel_type:2, degree:3, gamma:0.000000, coef0:0.000000, cache_size:100.000000, eps:0.001000, c:1.000000, nr_weight:0 nu:0.500000, p:0.100000, shrinking:1, probability:1
best accuracy on Train:77.826087
1 0.611272 0.388728
1 0.652677 0.347323
1 0.932474 0.0675264
1 0.63058 0.36942
1 0.813095 0.186905
1 0.559295 0.440705
1 0.53849 0.46151
1 0.74984 0.25016
1 0.794381 0.205619
0 0.0240693 0.975931
1 0.837446 0.162554
1 0.845235 0.154765
0 0.170427 0.829573
1 0.859206 0.140794
1 0.9336 0.0664001
1 0.945837 0.0541627
1 0.602405 0.397595
0 0.364059 0.635941
1 0.969899 0.0301007
1 0.699058 0.300942
1 0.933298 0.0667021
1 0.900939 0.0990612
1 0.844326 0.155674
0 0.0452516 0.954748
1 0.888885 0.111115
1 0.835514 0.164486
0 0.433811 0.566189
1 0.768336 0.231664
1 0.762066 0.237934
0 0.210093 0.789907
1 0.895846 0.104154
0 0.447302 0.552698
1 0.575112 0.424888
0 0.176255 0.823745
0 0.430664 0.569336
1 0.885978 0.114022
1 0.84087 0.15913
0 0.132655 0.867345
0 0.304653 0.695347
1 0.935486 0.0645142
1 0.746121 0.253879
1 0.745737 0.254263
1 0.922841 0.0771588
1 0.560334 0.439666
0 0.348288 0.651712
1 0.622608 0.377392
1 0.885639 0.114361
1 0.754304 0.245696
0 0.491346 0.508654
0 0.184124 0.815876
1 0.858353 0.141647
1 0.663014 0.336986
1 0.764905 0.235095
1 0.889346 0.110654
1 0.911718 0.0882825
0 0.0911956 0.908804
1 0.847481 0.152519
1 0.940395 0.0596045
0 0.119333 0.880667
1 0.840439 0.159561
1 0.828686 0.171314
0 0.444813 0.555187
0 0.0511423 0.948858
1 0.848244 0.151756
1 0.647491 0.352509
1 0.67895 0.32105
1 0.874855 0.125145
1 0.712947 0.287053
1 0.544948 0.455052
0 0.280176 0.719824
0 0.339947 0.660053
1 0.538045 0.461955
0 0.391033 0.608967
0 0.231811 0.768189
1 0.943863 0.0561375
1 0.751571 0.248429
1 0.553711 0.446289
1 0.626889 0.373111
1 0.868261 0.131739
1 0.744087 0.255913
0 0.135046 0.864954
1 0.95241 0.0475902
1 0.774311 0.225689
0 0.258993 0.741007
1 0.62168 0.37832
1 0.652623 0.347377
1 0.62333 0.37667
0 0.178202 0.821798
0 0.289341 0.710659
1 0.827789 0.172211
1 0.876409 0.123591
1 0.811815 0.188185
1 0.690548 0.309452
1 0.768656 0.231344
0 0.406644 0.593356
1 0.729605 0.270395
1 0.912361 0.0876391
1 0.70515 0.29485
1 0.63728 0.36272
0 0.476585 0.523415
0 0.27167 0.72833
1 0.919488 0.0805121
1 0.895487 0.104513
1 0.615998 0.384002
0 0.153645 0.846355
1 0.598757 0.401243
0 0.263307 0.736693
1 0.534318 0.465682
1 0.576668 0.423332
1 0.960097 0.0399035
0 0.20056 0.79944
1 0.937729 0.0622707
1 0.869963 0.130037
1 0.528478 0.471522
1 0.634997 0.365003
1 0.900521 0.0994794
1 0.659211 0.340789
1 0.690807 0.309193
1 0.961615 0.0383845
1 0.709975 0.290025
1 0.783708 0.216292
1 0.765074 0.234926
1 0.973144 0.0268555
0 0.247553 0.752447
1 0.836032 0.163968
1 0.877228 0.122772
0 0.32043 0.67957
1 0.874091 0.125909
1 0.696212 0.303788
0 0.166922 0.833078
1 0.923386 0.0766144
1 0.700881 0.299119
1 0.732597 0.267403
1 0.93667 0.0633297
1 0.720615 0.279385
1 0.539666 0.460334
0 0.0380727 0.961927
1 0.788865 0.211135
1 0.702547 0.297453
1 0.809745 0.190255
1 0.760016 0.239984
1 0.653579 0.346421
1 0.623332 0.376668
1 0.543522 0.456478
0 0.413968 0.586032
1 0.810452 0.189548
1 0.67841 0.32159
0 0.305083 0.694917
0 0.233903 0.766097
1 0.517938 0.482062
0 0.386894 0.613106
1 0.774916 0.225084
1 0.843413 0.156587
1 0.841529 0.158471
1 0.845229 0.154771
1 0.816915 0.183085
1 0.878343 0.121657
0 0.346361 0.653639
0 0.369306 0.630694
0 0.389708 0.610292
1 0.915524 0.0844763
1 0.552988 0.447012
1 0.955562 0.0444382
1 0.89588 0.10412
1 0.927058 0.0729424
1 0.756182 0.243818
1 0.875142 0.124858
1 0.939489 0.0605114
0 0.25892 0.74108
1 0.79842 0.20158
0 0.201624 0.798376
1 0.901755 0.0982454
1 0.539667 0.460333
1 0.606316 0.393684
1 0.661635 0.338365
1 0.572308 0.427692
1 0.50969 0.49031
1 0.56031 0.43969
1 0.556107 0.443893
1 0.863769 0.136231
1 0.820911 0.179089
0 0.224642 0.775358
1 0.804489 0.195511
1 0.853634 0.146366
1 0.871044 0.128956
1 0.913725 0.0862749
1 0.616664 0.383336
1 0.7991 0.2009
1 0.842332 0.157668
0 0.411374 0.588626
1 0.857141 0.142859
1 0.599055 0.400945
1 0.941101 0.0588988
1 0.8657 0.1343
1 0.937019 0.062981
0 0.424162 0.575838
1 0.669166 0.330834
1 0.80791 0.19209
1 0.569305 0.430695
0 0.234646 0.765354
1 0.660098 0.339902
1 0.907123 0.092877
1 0.942833 0.0571672
1 0.629013 0.370987
1 0.799211 0.200789
1 0.903764 0.0962361
1 0.755276 0.244724
1 0.77408 0.22592
1 0.592662 0.407338
1 0.761995 0.238005
1 0.536786 0.463214
1 0.894615 0.105385
1 0.682264 0.317736
0 0.426401 0.573599
1 0.708714 0.291286
0 0.34666 0.65334
1 0.719519 0.280481
0 0.356429 0.643571
1 0.683723 0.316277
1 0.537152 0.462848
1 0.934248 0.0657521
1 0.798996 0.201004
1 0.801409 0.198591
1 0.698591 0.301409
1 0.816512 0.183488
1 0.764387 0.235613
1 0.610129 0.389871
1 0.924075 0.0759245
1 0.82945 0.17055
0 0.229668 0.770332
1 0.797323 0.202677
0 0.300003 0.699997
0 0.417785 0.582215
0 0.13969 0.86031
1 0.565937 0.434063
1 0.608688 0.391312
1 0.87672 0.12328
0 0.333138 0.666862
0 0.347674 0.652326
0 0.368267 0.631733
1 0.622022 0.377978
0 0.260459 0.739541
1 0.876495 0.123505
0 0.230256 0.769744
0 0.097821 0.902179
1 0.653029 0.346971
1 0.944226 0.0557741
1 0.931177 0.0688227
0 0.23414 0.76586
1 0.703381 0.296619
1 0.734981 0.265019
1 0.751425 0.248575
1 0.884379 0.115621
1 0.834058 0.165942
1 0.872674 0.127326
1 0.762017 0.237983
0 0.20279 0.79721
0 0.463897 0.536103
1 0.941719 0.0582806
0 0.173771 0.826229
1 0.538455 0.461545
1 0.817131 0.182869
1 0.635646 0.364354
1 0.947622 0.0523782
0 0.358706 0.641294
1 0.600067 0.399933
1 0.838382 0.161618
1 0.746003 0.253997
1 0.703365 0.296635
1 0.684276 0.315724
0 0.49788 0.50212
1 0.976178 0.0238218
1 0.880382 0.119618
0 0.0381529 0.961847
0 0.39323 0.60677
1 0.609924 0.390076
1 0.604902 0.395098
1 0.551397 0.448603
1 0.799179 0.200821
1 0.832231 0.167769
1 0.836512 0.163488
1 0.701414 0.298586
1 0.907915 0.0920847
1 0.9283 0.0716999
0 0.278032 0.721968
1 0.949132 0.0508682
0 0.492083 0.507917
1 0.798973 0.201027
1 0.6513 0.3487
0 0.303324 0.696676
1 0.894761 0.105239
0 0.406169 0.593831
1 0.902573 0.0974271
1 0.821129 0.178871
1 0.916302 0.0836976
1 0.817797 0.182203
0 0.180333 0.819667
1 0.769578 0.230422
0 0.108956 0.891044
1 0.658366 0.341634
1 0.526547 0.473453
0 0.110888 0.889112
0 0.301723 0.698277
0 0.471341 0.528659
1 0.708008 0.291992
1 0.90233 0.0976701
1 0.543247 0.456753
1 0.566494 0.433506
1 0.859871 0.140129
1 0.695487 0.304513
0 0.369229 0.630771
1 0.727438 0.272562
0 0.271404 0.728596
1 0.518294 0.481706
1 0.978134 0.0218663
1 0.7991 0.2009
0 0.372827 0.627173
1 0.606695 0.393305
best accuracy on Test:78.571429
labels 1 0
1 0.704453 0.295547
0 0.0943418 0.905658
1 0.858639 0.141361
1 0.683463 0.316537
0 0.146386 0.853614
0 0.0878323 0.912168
1 0.582353 0.417647
0 0.494973 0.505027
1 0.727305 0.272695
1 0.751661 0.248339
1 0.867396 0.132604
1 0.799223 0.200777
1 0.884415 0.115585
1 0.555368 0.444632
1 0.783961 0.216039
1 0.900034 0.0999659
1 0.810249 0.189751
0 0.142198 0.857802
1 0.896191 0.103809
1 0.776923 0.223077
1 0.593412 0.406588
0 0.254822 0.745178
0 0.195628 0.804372
1 0.556143 0.443857
1 0.777178 0.222822
1 0.674692 0.325308
0 0.433701 0.566299
1 0.873644 0.126356
0 0.450166 0.549834
0 0.121643 0.878357
0 0.49089 0.50911
1 0.902543 0.097457
1 0.965966 0.0340343
1 0.769376 0.230624
0 0.131833 0.868167
1 0.873888 0.126112
0 0.432393 0.567607
0 0.309006 0.690994
0 0.21884 0.78116
1 0.804864 0.195136
1 0.76152 0.23848
1 0.95943 0.0405702
0 0.0372479 0.962752
1 0.885197 0.114803
0 0.478745 0.521255
1 0.516208 0.483792
1 0.957284 0.042716
0 0.165122 0.834878
0 0.136326 0.863674
1 0.562753 0.437247
0 0.292889 0.707111
1 0.995179 0.00482089
0 0.376437 0.623563
0 0.314111 0.685889
1 0.9043 0.0956996
1 0.757049 0.242951
1 0.781836 0.218164
1 0.890812 0.109188
0 0.133458 0.866542
1 0.568256 0.431744
1 0.85474 0.14526
1 0.769105 0.230895
1 0.594938 0.405062
0 0.0290846 0.970915
0 0.479206 0.520794
0 0.0391407 0.960859
1 0.91675 0.0832503
1 0.922289 0.0777108
1 0.992228 0.00777243
1 0.762254 0.237746
1 0.802096 0.197904
0 0.35422 0.64578
0 0.385666 0.614334
0 0.344042 0.655958
0 0.254931 0.745069
0 0.23595 0.76405
0 0.481683 0.518317
1 0.636807 0.363193
0 0.301001 0.698999
1 0.62456 0.37544
0 0.475532 0.524468
0 0.0597863 0.940214
1 0.600534 0.399466
0 0.0849916 0.915008
0 0.116366 0.883634
0 0.181984 0.818016
0 0.154496 0.845504
1 0.724723 0.275277
1 0.826846 0.173154
1 0.841985 0.158015
0 0.176196 0.823804
1 0.523334 0.476666
1 0.809445 0.190555
1 0.962739 0.0372607
1 0.916991 0.0830086
1 0.960653 0.0393468
0 0.173065 0.826935
1 0.582805 0.417195
0 0.0830043 0.916996
1 0.58253 0.41747
0 0.394832 0.605168
1 0.704847 0.295153
1 0.806505 0.193495
1 0.713336 0.286664
0 0.311895 0.688105
1 0.866435 0.133565
0 0.477119 0.522881
1 0.831123 0.168877
1 0.690348 0.309652
0 0.11279 0.88721
1 0.666814 0.333186
1 0.926172 0.0738278
0 0.386133 0.613867
0 0.390069 0.609931
0 0.205559 0.794441
1 0.573136 0.426864
1 0.856749 0.143251
0 0.0612438 0.938756
1 0.862018 0.137982
1 0.620775 0.379225
1 0.509026 0.490974
0 0.424528 0.575472
0 0.211495 0.788505
0 0.110994 0.889006
1 0.581939 0.418061
0 0.0488034 0.951197
0 0.448666 0.551334
1 0.868361 0.131639
0 0.326018 0.673982
1 0.776215 0.223785
1 0.79597 0.20403
0 0.24759 0.75241
1 0.797445 0.202555
1 0.516582 0.483418
0 0.204973 0.795027
1 0.825819 0.174181
0 0.476274 0.523726
1 0.564052 0.435948
1 0.523467 0.476533
0 0.425365 0.574635
1 0.78208 0.21792
1 0.783629 0.216371
1 0.701129 0.298871
0 0.219882 0.780118
1 0.770575 0.229425
0 0.0460555 0.953945
0 0.47001 0.52999
1 0.922355 0.0776454
0 0.0968293 0.903171
1 0.752957 0.247043
1 0.729493 0.270507
1 0.851494 0.148506
0 0.257828 0.742172
0 0.202131 0.797869
0 0.305598 0.694402
0 0.0813036 0.918696
1 0.713656 0.286344
0 0.0125587 0.987441
1 0.611442 0.388558
0 0.0629894 0.937011
1 0.804316 0.195684
0 0.111887 0.888113
1 0.892513 0.107487
1 0.671386 0.328614
1 0.793496 0.206504
0 0.435731 0.564269
1 0.929454 0.0705464
0 0.186957 0.813043
1 0.717117 0.282883
1 0.617947 0.382053
1 0.703345 0.296655
0 0.320454 0.679546
0 0.147874 0.852126
1 0.741776 0.258224
0 0.392342 0.607658
1 0.951255 0.0487445
0 0.410097 0.589903
1 0.647017 0.352983
1 0.923393 0.0766071
1 0.738347 0.261653
1 0.730598 0.269402
0 0.305826 0.694174
1 0.700088 0.299912
1 0.913583 0.0864166
1 0.840683 0.159317
1 0.688907 0.311093
1 0.871192 0.128808
1 0.888802 0.111198
1 0.856806 0.143194
0 0.189742 0.810258
1 0.547914 0.452086
1 0.726167 0.273833
0 0.241277 0.758723
1 0.854386 0.145614
1 0.917863 0.0821368
1 0.750063 0.249937
1 0.628544 0.371456
1 0.518469 0.481531
0 0.0362434 0.963757
1 0.854975 0.145025
1 0.749134 0.250866
1 0.514002 0.485998
0 0.0429686 0.957031
1 0.814185 0.185815
0 0.074156 0.925844
1 0.854696 0.145304
1 0.887444 0.112556
1 0.765023 0.234977
1 0.678178 0.321822
0 0.0773816 0.922618
1 0.735041 0.264959
1 0.887063 0.112937
0 0.0614362 0.938564
0 0.231608 0.768392
1 0.575476 0.424524
0 0.154844 0.845156
1 0.803603 0.196397
1 0.89184 0.10816
0 0.314962 0.685038
1 0.844337 0.155663
1 0.520587 0.479413
0 0.22884 0.77116
1 0.753365 0.246635
0 0.0798052 0.920195
1 0.860851 0.139149
1 0.794815 0.205185
1 0.793047 0.206953
1 0.907353 0.0926468
0 0.486798 0.513202
0 0.125857 0.874143
1 0.86773 0.13227
1 0.927498 0.0725015
1 0.89592 0.10408
1 0.832244 0.167756
0 0.363549 0.636451
0 0.244363 0.755637
0 0.103227 0.896773
1 0.572184 0.427816
1 0.907623 0.0923772
1 0.915064 0.0849357
1 0.914697 0.0853028
1 0.638107 0.361893
0 0.234164 0.765836
1 0.818391 0.181609
1 0.83841 0.16159
0 0.188896 0.811104
0 0.476903 0.523097
1 0.804734 0.195266
0 0.404794 0.595206
1 0.753223 0.246777
1 0.670104 0.329896
1 0.938604 0.0613959
1 0.606361 0.393639
1 0.536084 0.463916
1 0.931604 0.0683958
1 0.824482 0.175518
0 0.16425 0.83575
0 0.0698813 0.930119
1 0.856506 0.143494
1 0.994375 0.00562452
1 0.75461 0.24539
0 0.138517 0.861483
1 0.854467 0.145533
1 0.679293 0.320707
1 0.604146 0.395854
1 0.85929 0.14071
1 0.600223 0.399777
0 0.248267 0.751733
1 0.601453 0.398547
1 0.640507 0.359493
1 0.895641 0.104359
0 0.118386 0.881614
1 0.755896 0.244104
1 0.6952 0.3048
1 0.896877 0.103123
0 0.375114 0.624886
1 0.763208 0.236792
1 0.762402 0.237598
1 0.935312 0.0646878
1 0.89513 0.10487
1 0.88984 0.11016
1 0.719073 0.280927
1 0.601512 0.398488
1 0.832352 0.167648
1 0.729085 0.270915
0 0.134691 0.865309
1 0.823739 0.176261
1 0.917564 0.0824357
0 0.48509 0.51491
0 0.0759196 0.92408
1 0.875937 0.124063
0 0.0797896 0.92021
1 0.782394 0.217606
0 0.0710772 0.928923
0 0.458642 0.541358
1 0.82926 0.17074
1 0.577593 0.422407
1 0.58333 0.41667
1 0.964453 0.0355466
1 0.811031 0.188969
1 0.699419 0.300581
1 0.575619 0.424381
0 0.13631 0.86369
1 0.773341 0.226659
1 0.924372 0.0756278
0 0.234264 0.765736
1 0.586879 0.413121
1 0.809798 0.190202
